gene_id,gene_name,GSM4143959_HUtSMC-AP-1-KO-Rep-1,GSM4143960_HUtSMC-AP-1-KO-Rep-2,GSM4143961_HUtSMC-AP-1-KO-Rep-3,GSM4143962_HUtSMC-Negative-Ctrl-Rep-1,GSM4143963_HUtSMC-Negative-Ctrl-Rep-2,GSM4143964_HUtSMC-Negative-Ctrl-Rep-3
ENSG00000196510,ANAPC7,1004,876,719,939,888,854
ENSG00000258210,ENSG00000258210,1,1,2,1,0,1
ENSG00000258011,HMGA1P3,25,16,12,16,13,14
ENSG00000111229,ARPC3,5099,4912,4429,5061,5540,5097
ENSG00000111231,GPN3,540,510,480,401,460,399
ENSG00000241680,RPL31P49,4,9,5,1,4,5
ENSG00000204856,FAM216A,483,369,351,276,284,266
ENSG00000111237,VPS29,2047,1871,1560,1776,1708,1532
ENSG00000202335,ENSG00000202335,0,0,0,0,0,0
ENSG00000278993,ENSG00000278993,7,8,8,3,12,4
ENSG00000151164,RAD9B,18,18,8,7,6,6
ENSG00000196850,PPTC7,624,618,563,678,663,683
ENSG00000204852,TCTN1,505,582,549,868,722,711
ENSG00000263537,RN7SL387P,0,0,0,0,0,0
ENSG00000122986,HVCN1,75,65,59,125,92,93
ENSG00000186298,PPP1CC,4251,3544,3363,4059,3058,2999
ENSG00000279925,ENSG00000279925,0,0,0,0,0,0
ENSG00000257268,ENSG00000257268,0,0,0,0,0,0
ENSG00000241286,RPL29P25,0,0,1,1,0,0
ENSG00000173093,CCDC63,1,0,0,0,0,0
ENSG00000111245,MYL2,0,0,0,0,0,0
ENSG00000185847,LINC01405,0,0,0,0,0,0
ENSG00000258240,LINC01404,0,0,0,0,0,0
ENSG00000111249,CUX2,0,0,0,0,0,0
ENSG00000273700,MIR6760,0,0,0,0,0,0
ENSG00000253080,RNA5SP373,0,0,0,0,0,0
ENSG00000198324,PHETA1,243,251,214,236,279,268
ENSG00000257595,LINC02356,0,0,0,1,0,1
ENSG00000257539,HSPA8P14,0,0,0,1,1,0
ENSG00000111252,SH2B3,8201,6191,6249,5281,8040,8555
ENSG00000204842,ATXN2,1451,1498,1132,1491,1520,1637
ENSG00000272215,U7,0,0,0,0,0,1
ENSG00000238168,IFITM3P5,1,0,0,1,0,0
ENSG00000258099,ATXN2-AS,7,10,5,2,7,3
ENSG00000089234,BRAP,506,571,474,504,573,618
ENSG00000258359,PCNPP1,3,4,3,2,0,4
ENSG00000111271,ACAD10,292,217,206,436,337,304
ENSG00000257767,ENSG00000257767,0,0,0,0,0,0
ENSG00000111275,ALDH2,268,311,326,630,664,668
ENSG00000274697,MIR6761,0,0,0,0,0,0
ENSG00000234608,MAPKAPK5-AS1,177,175,150,217,151,138
ENSG00000089022,MAPKAPK5,632,653,542,594,607,610
ENSG00000244060,RPS2P41,0,0,0,0,0,0
ENSG00000229186,ADAM1A,0,0,0,0,0,0
ENSG00000226469,ADAM1B,0,0,0,0,0,0
ENSG00000198270,TMEM116,60,66,49,81,58,59
ENSG00000258373,SLC25A3P2,3,0,2,4,2,2
ENSG00000257624,ENSG00000257624,0,0,0,0,1,0
ENSG00000089248,ERP29,1589,1488,1572,2084,2183,2096
ENSG00000274227,ENSG00000274227,4,3,5,8,5,5
ENSG00000111300,NAA25,988,899,743,679,864,856
ENSG00000266370,MIR3657,0,0,0,0,0,0
ENSG00000258323,ENSG00000258323,0,0,0,0,0,0
ENSG00000200688,Y_RNA,0,0,0,0,0,0
ENSG00000135148,TRAFD1,736,742,684,1235,940,872
ENSG00000200135,Y_RNA,0,0,0,0,0,1
ENSG00000173064,HECTD4,585,598,525,722,639,862
ENSG00000283793,MIR6861,0,0,0,0,0,0
ENSG00000257494,ENSG00000257494,1,0,0,0,0,0
ENSG00000201428,RN7SKP71,0,0,0,0,0,0
ENSG00000213152,RPL7AP60,6,2,3,3,0,3
ENSG00000257658,ENSG00000257658,0,0,0,0,0,0
ENSG00000089009,RPL6,11381,10373,9684,11513,11169,10418
ENSG00000179295,PTPN11,4978,4716,4182,4880,4991,5445
ENSG00000089169,RPH3A,0,0,0,0,0,0
ENSG00000283507,MIR1302-1,0,0,0,0,0,0
ENSG00000089127,OAS1,12,5,12,46,0,4
ENSG00000257452,ENSG00000257452,0,0,0,0,0,0
ENSG00000111331,OAS3,66,43,92,240,60,53
ENSG00000111335,OAS2,95,73,111,247,92,99
ENSG00000258159,IMMP1LP2,0,0,0,0,0,0
ENSG00000242461,RPS15AP32,0,0,0,0,0,0
ENSG00000135144,DTX1,0,0,0,2,2,0
ENSG00000111344,RASAL1,0,0,0,0,0,0
ENSG00000186710,CFAP73,8,12,9,7,7,8
ENSG00000199899,Y_RNA,0,0,0,0,0,0
ENSG00000123064,DDX54,1500,1234,964,1103,1109,1100
ENSG00000276908,MIR7106,0,0,0,0,0,0
ENSG00000201208,Y_RNA,1,3,0,1,0,1
ENSG00000139405,RITA1,370,330,271,325,286,296
ENSG00000257286,ENSG00000257286,0,0,1,1,0,0
ENSG00000166578,IQCD,8,6,0,15,13,9
ENSG00000186815,TPCN1,733,980,905,1264,1873,1676
ENSG00000277566,ENSG00000277566,0,1,1,4,2,1
ENSG00000274822,MIR6762,0,0,0,0,0,0
ENSG00000089060,SLC8B1,321,322,278,328,258,273
ENSG00000151176,PLBD2,3163,3955,3714,4530,4163,4368
ENSG00000135094,SDS,0,0,0,0,0,0
ENSG00000139410,SDSL,118,124,94,134,131,123
ENSG00000089116,LHX5,0,0,0,0,0,0
ENSG00000257935,LHX5-AS1,0,0,0,0,0,0
ENSG00000249550,LINC01234,2,0,0,2,0,1
ENSG00000257231,DYNLL1P4,0,0,0,1,0,0
ENSG00000122965,RBM19,846,701,597,553,680,671
ENSG00000257359,ENSG00000257359,3,1,3,3,2,3
ENSG00000257997,ENSG00000257997,0,0,0,0,0,0
ENSG00000257300,HAUS8P1,0,0,0,0,0,0
ENSG00000257915,GLULP5,0,0,0,0,0,0
ENSG00000257476,LINC02459,0,0,0,0,0,0
ENSG00000089225,TBX5,0,0,0,0,0,0
ENSG00000255399,TBX5-AS1,0,0,0,0,0,0
ENSG00000222982,RN7SKP216,0,0,0,0,0,0
ENSG00000255830,ENSG00000255830,0,0,0,0,0,0
ENSG00000258244,OSTF1P1,0,0,0,0,0,0
ENSG00000258254,ENSG00000258254,0,0,0,0,0,0
ENSG00000199220,Y_RNA,0,0,0,0,0,0
ENSG00000135111,TBX3,2066,1769,1856,2400,2543,2626
ENSG00000257817,TBX3-AS1,2,0,0,1,3,1
ENSG00000252459,ENSG00000252459,0,0,0,0,0,0
ENSG00000257517,ENSG00000257517,1,1,0,0,0,0
ENSG00000283459,ENSG00000283459,0,0,0,0,1,0
ENSG00000274879,ENSG00000274879,2,0,0,0,0,1
ENSG00000257958,ENSG00000257958,0,0,0,0,0,0
ENSG00000257519,ENSG00000257519,0,0,0,0,0,0
ENSG00000271579,ENSG00000271579,2,0,0,1,3,2
ENSG00000276308,ENSG00000276308,1,0,0,1,0,0
ENSG00000276972,ENSG00000276972,0,0,0,4,2,1
ENSG00000257726,ENSG00000257726,0,0,0,0,0,0
ENSG00000258108,ENSG00000258108,0,0,0,0,0,0
ENSG00000257407,ENSG00000257407,0,0,0,0,0,0
ENSG00000241656,UBA52P7,0,0,0,0,0,0
ENSG00000240205,RN7SL865P,0,0,0,0,0,0
ENSG00000257781,ENSG00000257781,0,2,0,1,0,1
ENSG00000257683,LINC02463,0,0,0,0,0,0
ENSG00000200112,ENSG00000200112,0,0,0,0,0,0
ENSG00000123066,MED13L,1307,1359,1298,1542,1368,1686
ENSG00000258034,ENSG00000258034,0,0,0,0,1,0
ENSG00000200665,RNU6-1188P,0,0,0,0,0,0
ENSG00000207967,MIR620,0,0,0,0,0,0
ENSG00000257979,SNRPGP18,0,0,0,0,0,0
ENSG00000258337,ENSG00000258337,0,0,0,0,0,0
ENSG00000258346,ENSG00000258346,1,1,0,0,0,0
ENSG00000264037,MIR4472-2,0,0,0,0,0,0
ENSG00000258018,LINC02457,0,0,0,0,0,0
ENSG00000196668,LINC00173,4,1,1,4,1,0
ENSG00000258102,MAP1LC3B2,39,57,42,45,47,33
ENSG00000275898,ENSG00000275898,0,0,0,0,0,0
ENSG00000258249,ENSG00000258249,0,0,0,0,0,0
ENSG00000257883,LINC03088,0,0,0,0,0,0
ENSG00000111412,SPRING1,1101,1134,871,956,1124,1121
ENSG00000135119,RNFT2,52,36,22,15,17,23
ENSG00000239374,ENSG00000239374,5,5,4,5,9,2
ENSG00000201382,RNU6-558P,0,0,0,0,0,0
ENSG00000275467,ENSG00000275467,0,0,0,0,2,0
ENSG00000135116,HRK,0,1,1,1,0,1
ENSG00000240100,RPL36P15,0,0,0,0,0,0
ENSG00000174989,FBXW8,660,782,651,772,862,901
ENSG00000274554,ENSG00000274554,0,0,0,0,0,0
ENSG00000257279,ENSG00000257279,0,0,0,0,1,1
ENSG00000277840,ENSG00000277840,3,3,0,0,3,0
ENSG00000088992,TESC,1,0,1,0,0,0
ENSG00000258285,TESC-AS1,0,0,0,0,0,0
ENSG00000135108,FBXO21,792,825,713,959,1039,954
ENSG00000089250,NOS1,0,0,0,0,0,0
ENSG00000257465,ELOCP32,0,0,0,0,0,0
ENSG00000255686,ENSG00000255686,0,0,0,0,0,0
ENSG00000171435,KSR2,4,4,2,3,1,0
ENSG00000256071,ENSG00000256071,0,0,0,0,0,0
ENSG00000111445,RFC5,417,362,319,268,203,200
ENSG00000277873,ENSG00000277873,5,6,1,4,8,8
ENSG00000176871,WSB2,6252,6729,4693,2820,4748,4611
ENSG00000276292,ENSG00000276292,0,1,1,0,0,0
ENSG00000176834,VSIG10,378,304,296,373,316,395
ENSG00000274859,ENSG00000274859,0,1,1,2,2,6
ENSG00000089220,PEBP1,4320,4247,3790,4834,4017,3739
ENSG00000135090,TAOK3,2290,2270,2339,2910,2910,2897
ENSG00000240342,RPS2P5,471,413,429,492,406,379
ENSG00000270482,ENSG00000270482,3,1,2,2,9,2
ENSG00000111707,SUDS3,1138,1000,914,1165,1089,1136
ENSG00000275759,ENSG00000275759,7,5,2,2,7,10
ENSG00000275409,ENSG00000275409,0,0,2,3,2,4
ENSG00000255714,LINC02460,0,0,0,0,0,0
ENSG00000241590,RPL17P37,0,0,0,0,0,0
ENSG00000256750,LINC02423,0,0,0,0,0,0
ENSG00000255618,LINC02440,0,0,0,0,0,0
ENSG00000255814,LINC02439,0,0,0,0,0,0
ENSG00000199809,RNA5SP374,0,0,0,0,0,0
ENSG00000256149,ENSG00000256149,0,0,0,0,0,0
ENSG00000201042,ENSG00000201042,0,0,0,0,0,0
ENSG00000139767,SRRM4,0,0,1,0,0,0
ENSG00000244112,RN7SL508P,0,0,0,1,0,0
ENSG00000257095,ENSG00000257095,0,0,0,0,0,0
ENSG00000256884,ENSG00000256884,0,0,0,0,0,0
ENSG00000152137,HSPB8,1898,1722,1233,1174,1512,1394
ENSG00000256609,ENSG00000256609,0,0,0,0,0,0
ENSG00000213144,ENSG00000213144,35,18,14,12,12,21
ENSG00000256311,ENSG00000256311,0,0,0,0,0,0
ENSG00000281196,LINC00934,0,0,0,0,0,0
ENSG00000183273,CCDC60,0,0,0,0,0,0
ENSG00000248636,ENSG00000248636,0,0,0,0,0,0
ENSG00000224982,TMEM233,1,0,1,0,0,0
ENSG00000252886,RN7SKP197,0,0,0,0,0,0
ENSG00000111725,PRKAB1,339,375,376,479,499,459
ENSG00000122966,CIT,1010,823,825,1106,456,544
ENSG00000255692,ENSG00000255692,0,0,0,0,0,0
ENSG00000283768,MIR1178,0,0,0,0,0,0
ENSG00000226729,RPL35AP30,0,0,0,0,0,0
ENSG00000135127,BICDL1,0,1,0,1,0,1
ENSG00000278250,Metazoa_SRP,0,0,0,0,0,0
ENSG00000255575,ENSG00000255575,0,0,0,0,0,0
ENSG00000111737,RAB35,1576,1491,1291,1302,1451,1424
ENSG00000277283,RAB35-AS1,75,51,62,61,66,47
ENSG00000089154,GCN1,2590,2605,2126,2261,2889,3157
ENSG00000266704,MIR4498,0,0,0,0,0,0
ENSG00000089157,RPLP0,17754,16094,15789,20567,19056,17890
ENSG00000255857,PXN-AS1,17,26,21,24,26,20
ENSG00000089159,PXN,7218,6000,5272,5837,5034,5177
ENSG00000275936,ENSG00000275936,2,0,0,0,0,0
ENSG00000240925,RPS20P31,0,0,0,0,0,0
ENSG00000123009,NME2P1,10,13,5,9,9,8
ENSG00000202538,RNU4-2,0,1,0,1,1,0
ENSG00000200795,RNU4-1,0,0,0,1,0,0
ENSG00000089163,SIRT4,8,13,8,18,10,9
ENSG00000252659,RNU6-1088P,0,0,0,0,0,0
ENSG00000170890,PLA2G1B,0,0,0,2,0,0
ENSG00000135097,MSI1,1,0,0,0,0,1
ENSG00000239881,RPS27P25,0,0,0,0,1,0
ENSG00000256695,ENSG00000256695,0,0,0,0,0,0
ENSG00000111775,COX6A1,874,927,805,926,950,912
ENSG00000111780,ENSG00000111780,2,0,0,0,0,0
ENSG00000170855,TRIAP1,721,755,618,797,842,721
ENSG00000257218,GATC,717,706,555,711,671,715
ENSG00000219355,RPL31P52,0,0,0,0,0,0
ENSG00000111786,SRSF9,3053,2724,2704,2604,2467,2433
ENSG00000088986,DYNLL1,5891,5715,4529,4680,5316,5095
ENSG00000248008,NRAV,138,109,116,143,128,124
ENSG00000278344,ENSG00000278344,1,0,1,1,5,0
ENSG00000110871,COQ5,368,298,315,376,356,311
ENSG00000222601,Y_RNA,0,0,0,0,0,0
ENSG00000241030,RPL29P24,3,0,0,1,0,3
ENSG00000022840,RNF10,4313,4096,3764,4063,4164,3923
ENSG00000167272,POP5,394,378,308,327,304,334
ENSG00000242137,RPL11P5,0,1,1,0,1,0
ENSG00000256008,CABP1-DT,0,0,0,0,0,0
ENSG00000157782,CABP1,112,141,132,70,33,32
ENSG00000110917,MLEC,7873,7696,6407,6760,6665,6876
ENSG00000256364,ENSG00000256364,2,4,1,2,2,2
ENSG00000276188,ENSG00000276188,2,0,1,1,0,0
ENSG00000175970,UNC119B,1322,1389,1318,1436,1622,1622
ENSG00000256569,ENSG00000256569,4,0,2,0,1,4
ENSG00000284143,MIR4700,0,0,0,0,0,0
ENSG00000122971,ACADS,58,50,40,75,69,61
ENSG00000255946,ENSG00000255946,0,0,0,0,0,0
ENSG00000157837,SPPL3,772,817,793,1025,976,848
ENSG00000213137,ARF1P2,0,0,0,0,0,0
ENSG00000231313,CLIC1P1,0,2,2,1,0,1
ENSG00000244585,RPL12P33,4,2,2,2,4,0
ENSG00000241388,HNF1A-AS1,0,0,0,0,0,0
ENSG00000135100,HNF1A,0,0,1,0,0,0
ENSG00000157895,C12orf43,429,353,350,365,385,357
ENSG00000135114,OASL,10,7,3,10,5,6
ENSG00000283542,OASL2P,0,0,0,0,0,0
ENSG00000256963,PPDPFP2,0,0,0,0,0,0
ENSG00000279001,ENSG00000279001,0,0,0,0,0,0
ENSG00000201945,SNORA70,0,0,0,0,0,0
ENSG00000223538,ENSG00000223538,0,0,0,0,0,0
ENSG00000089041,P2RX7,5,0,1,5,2,0
ENSG00000274029,ENSG00000274029,0,0,0,0,0,0
ENSG00000135124,P2RX4,162,209,205,181,245,234
ENSG00000110931,CAMKK2,980,909,943,1202,1299,1289
ENSG00000089053,ANAPC5,2545,2480,2079,2474,2552,2485
ENSG00000258435,ENSG00000258435,1,0,0,0,0,2
ENSG00000170633,RNF34,644,576,553,569,584,637
ENSG00000089094,KDM2B,487,464,455,486,449,455
ENSG00000284402,MIR7107,0,0,0,1,0,0
ENSG00000256742,KDM2B-DT,3,1,5,2,2,8
ENSG00000252393,RNU6-1004P,0,0,0,0,0,0
ENSG00000276045,ORAI1,376,281,266,271,291,237
ENSG00000139714,MORN3,3,1,5,20,3,8
ENSG00000188735,TMEM120B,478,530,385,452,544,559
ENSG00000139725,RHOF,50,56,30,44,48,49
ENSG00000212694,LINC01089,61,38,62,83,60,94
ENSG00000272849,ENSG00000272849,0,0,0,0,0,1
ENSG00000274292,ENSG00000274292,2,8,4,4,2,4
ENSG00000139718,SETD1B,593,550,557,758,910,1034
ENSG00000158104,HPD,1,1,0,0,0,0
ENSG00000256811,TIALD,0,0,0,0,0,0
ENSG00000110801,PSMD9,517,466,393,366,519,450
ENSG00000256950,ENSG00000256950,2,0,0,0,0,4
ENSG00000283389,Metazoa_SRP,0,0,0,0,0,0
ENSG00000239082,RNU7-170P,0,0,0,0,0,0
ENSG00000158023,CFAP251,220,254,166,161,314,309
ENSG00000255856,ENSG00000255856,23,31,16,17,50,49
ENSG00000110987,BCL7A,298,470,275,188,475,503
ENSG00000256546,LINC02985,38,53,37,51,37,50
ENSG00000175727,MLXIP,2068,2499,2175,3193,2785,3071
ENSG00000158113,LRRC43,14,14,7,14,12,12
ENSG00000204671,IL31,0,0,0,0,0,0
ENSG00000176383,B3GNT4,12,17,15,16,11,9
ENSG00000184047,DIABLO,123,175,129,141,162,131
ENSG00000256861,ENSG00000256861,0,0,0,0,0,0
ENSG00000139719,VPS33A,334,261,279,355,319,331
ENSG00000130779,CLIP1,2214,2531,2226,2272,2599,2778
ENSG00000214760,RPL21P1,5,4,5,5,5,4
ENSG00000257097,CLIP1-AS1,0,0,1,0,0,1
ENSG00000033030,ZCCHC8,414,395,465,433,394,367
ENSG00000252192,ENSG00000252192,0,1,0,0,0,1
ENSG00000275265,ENSG00000275265,0,0,0,0,0,0
ENSG00000111011,RSRC2,1065,1029,920,1122,1018,966
ENSG00000184445,KNTC1,719,536,571,562,391,378
ENSG00000255972,ENSG00000255972,0,0,0,0,0,0
ENSG00000274191,ENSG00000274191,2,2,1,1,0,0
ENSG00000256249,ENSG00000256249,1,0,0,0,0,0
ENSG00000182782,HCAR2,0,0,0,0,0,0
ENSG00000255398,HCAR3,0,0,0,0,0,0
ENSG00000196917,HCAR1,9,7,8,22,8,13
ENSG00000256044,ENSG00000256044,0,0,0,0,0,0
ENSG00000139726,DENR,2839,2824,2419,2443,2664,2636
ENSG00000206914,Y_RNA,0,0,0,1,0,0
ENSG00000130783,CCDC62,2,7,4,5,6,8
ENSG00000130787,HIP1R,207,245,184,155,220,252
ENSG00000139722,VPS37B,970,1031,785,871,927,887
ENSG00000256152,ENSG00000256152,1,1,0,0,2,0
ENSG00000280138,ENSG00000280138,34,27,33,49,17,44
ENSG00000150967,ABCB9,242,226,214,244,273,258
ENSG00000111325,OGFOD2,13,21,17,22,21,30
ENSG00000256028,ENSG00000256028,1,5,1,9,5,4
ENSG00000182196,ARL6IP4,12,11,2,9,12,14
ENSG00000090975,PITPNM2,331,278,274,340,304,310
ENSG00000265526,MIR4304,0,0,0,0,0,0
ENSG00000251497,PITPNM2-AS1,0,0,0,0,0,0
ENSG00000280381,ENSG00000280381,2,1,1,1,1,3
ENSG00000051825,MPHOSPH9,515,409,405,548,327,407
ENSG00000280120,ENSG00000280120,59,49,54,57,31,37
ENSG00000130921,MTRFR,246,202,219,242,208,190
ENSG00000111328,CDK2AP1,2332,2797,2391,2942,3626,3377
ENSG00000269980,ENSG00000269980,0,0,1,0,0,0
ENSG00000199845,RNA5SP375,0,0,0,0,0,0
ENSG00000139697,SBNO1,1528,1564,1306,1632,1585,1888
ENSG00000207189,Y_RNA,0,0,0,0,0,0
ENSG00000256092,SBNO1-AS1,16,8,7,25,11,17
ENSG00000284425,MIR8072,0,0,0,0,0,0
ENSG00000183955,KMT5A,953,1100,983,930,925,962
ENSG00000150977,RILPL2,358,434,307,324,402,418
ENSG00000270445,COPS5P2,0,0,0,0,0,0
ENSG00000184209,SNRNP35,402,325,270,349,350,343
ENSG00000188026,RILPL1,450,489,437,536,517,533
ENSG00000274427,ENSG00000274427,2,3,4,4,2,7
ENSG00000278112,ENSG00000278112,3,4,1,3,3,4
ENSG00000266655,MIR3908,0,0,0,0,0,0
ENSG00000247373,TMED2-DT,27,15,17,24,18,23
ENSG00000086598,TMED2,9502,10477,9486,9115,11965,11196
ENSG00000111364,DDX55,505,412,368,345,448,422
ENSG00000206897,SNORA9B,0,0,1,0,0,2
ENSG00000111361,EIF2B1,1242,1122,1006,1094,1054,1082
ENSG00000111358,GTF2H3,773,726,632,809,881,888
ENSG00000279953,ENSG00000279953,4,4,3,3,6,1
ENSG00000278861,ENSG00000278861,5,4,1,2,1,4
ENSG00000168778,TCTN2,224,179,222,405,290,275
ENSG00000255839,ENSG00000255839,1,0,0,0,0,0
ENSG00000185344,ATP6V0A2,408,442,437,352,492,480
ENSG00000239215,RPL27P12,0,0,0,0,0,0
ENSG00000280300,ENSG00000280300,0,1,0,1,0,0
ENSG00000197653,DNAH10,24,26,27,39,40,37
ENSG00000119242,CCDC92,1774,1625,1644,2272,1924,1732
ENSG00000250091,DNAH10OS,53,78,51,65,53,84
ENSG00000270130,ENSG00000270130,5,1,1,2,0,2
ENSG00000270048,ENSG00000270048,1,0,1,1,2,0
ENSG00000269997,ENSG00000269997,3,1,2,2,2,2
ENSG00000269938,ENSG00000269938,2,1,2,4,8,5
ENSG00000270061,ENSG00000270061,3,4,3,4,0,5
ENSG00000270095,ENSG00000270095,2,1,0,1,0,1
ENSG00000179195,ZNF664,1986,1661,1414,2056,1877,2059
ENSG00000178882,RFLNA,14,31,38,8,14,9
ENSG00000274874,ENSG00000274874,0,0,0,0,0,1
ENSG00000256827,ENSG00000256827,0,0,0,0,0,1
ENSG00000275389,ENSG00000275389,1,3,4,3,2,2
ENSG00000256596,ENSG00000256596,2,0,1,1,2,0
ENSG00000196498,NCOR2,3833,4855,4641,4292,4274,4748
ENSG00000275967,MIR6880,1,0,0,0,0,0
ENSG00000255965,ENSG00000255965,0,0,0,0,0,0
ENSG00000214650,ENSG00000214650,0,0,0,0,0,0
ENSG00000279527,ENSG00000279527,1,0,0,0,0,0
ENSG00000279071,ENSG00000279071,0,0,0,0,0,0
ENSG00000280354,ENSG00000280354,0,0,0,0,0,0
ENSG00000279121,ENSG00000279121,0,0,0,0,0,0
ENSG00000279334,ENSG00000279334,0,0,0,0,0,0
ENSG00000280097,ENSG00000280097,0,0,0,0,0,0
ENSG00000278973,ENSG00000278973,0,0,0,0,0,0
ENSG00000280444,ENSG00000280444,0,0,0,0,0,0
ENSG00000279087,ENSG00000279087,0,0,0,0,0,0
ENSG00000279931,ENSG00000279931,0,0,0,0,0,0
ENSG00000073060,SCARB1,605,488,707,1194,587,638
ENSG00000252008,RNU6-927P,0,0,0,0,0,0
ENSG00000150991,UBC,6162,6522,6149,7811,7014,6551
ENSG00000265345,MIR5188,1,0,0,0,0,0
ENSG00000241129,RPL22P19,2,1,1,0,0,0
ENSG00000150990,DHX37,499,448,383,309,426,441
ENSG00000184992,BRI3BP,545,464,351,253,266,297
ENSG00000280634,THRIL,1,0,0,0,1,0
ENSG00000256093,ENSG00000256093,0,0,0,0,0,0
ENSG00000081760,AACS,652,651,679,832,697,667
ENSG00000279233,ENSG00000279233,22,27,11,28,14,18
ENSG00000256814,ENSG00000256814,0,0,0,0,0,0
ENSG00000280117,ENSG00000280117,0,0,0,1,0,0
ENSG00000139364,TMEM132B,229,162,136,314,336,370
ENSG00000279462,ENSG00000279462,0,0,0,0,0,0
ENSG00000280125,ENSG00000280125,0,0,0,0,0,0
ENSG00000280415,ENSG00000280415,0,0,0,0,0,0
ENSG00000271184,ENSG00000271184,0,0,0,0,0,0
ENSG00000249267,LINC00939,0,0,0,0,0,0
ENSG00000275212,LINC02826,0,0,0,0,0,0
ENSG00000280364,ENSG00000280364,0,0,0,0,0,0
ENSG00000280398,ENSG00000280398,0,0,0,0,0,0
ENSG00000280272,ENSG00000280272,0,0,0,0,0,0
ENSG00000255595,LINC02350,0,0,0,0,0,0
ENSG00000256494,LINC02825,0,0,0,0,0,0
ENSG00000214043,LINC02347,0,0,0,0,0,0
ENSG00000256125,FAM32EP,0,0,0,0,0,0
ENSG00000255853,ENSG00000255853,0,0,0,0,0,0
ENSG00000256310,NDUFA5P6,0,0,0,0,0,0
ENSG00000255900,ENSG00000255900,0,0,0,0,0,0
ENSG00000278866,ENSG00000278866,0,0,0,0,0,0
ENSG00000279171,ENSG00000279171,0,0,0,0,0,0
ENSG00000255998,LINC02824,0,0,0,0,0,0
ENSG00000189238,LINC00943,0,0,0,0,0,0
ENSG00000256128,LINC00944,2,1,0,1,3,5
ENSG00000255923,ENSG00000255923,0,0,0,0,0,0
ENSG00000249873,LINC02372,0,0,0,0,0,0
ENSG00000256286,ENSG00000256286,0,0,0,0,0,0
ENSG00000257021,HSPE1P20,0,0,0,0,0,0
ENSG00000249345,LINC02405,0,0,0,0,0,0
ENSG00000256292,LINC02376,0,0,0,1,0,0
ENSG00000256496,ENSG00000256496,0,0,0,0,0,0
ENSG00000253089,RNU1-104P,0,0,0,0,0,0
ENSG00000256362,LINC02375,0,0,0,0,0,0
ENSG00000256502,ENSG00000256502,0,0,0,0,0,0
ENSG00000280024,ENSG00000280024,0,0,0,0,0,0
ENSG00000279952,ENSG00000279952,0,0,1,0,0,0
ENSG00000199584,Y_RNA,0,0,0,0,0,0
ENSG00000257035,ENSG00000257035,0,0,0,0,0,0
ENSG00000256022,LINC02411,0,0,0,0,0,0
ENSG00000279475,ENSG00000279475,0,0,0,0,0,0
ENSG00000255757,ENSG00000255757,0,0,0,0,0,0
ENSG00000256597,LINC02393,0,0,0,2,0,0
ENSG00000256193,LINC00507,0,1,0,0,0,0
ENSG00000256971,LINC00508,0,0,0,0,0,0
ENSG00000256643,LINC02441,0,0,0,0,0,0
ENSG00000256551,LINC02369,0,0,0,0,0,0
ENSG00000256659,LINC02368,0,0,0,0,0,0
ENSG00000276487,ENSG00000276487,0,0,0,0,0,0
ENSG00000265061,ENSG00000265061,0,0,0,0,0,0
ENSG00000181234,TMEM132C,0,1,0,0,0,0
ENSG00000279180,ENSG00000279180,0,0,0,0,0,0
ENSG00000265635,MIR3612,0,0,0,0,0,0
ENSG00000257025,ENSG00000257025,0,0,0,0,0,0
ENSG00000256630,ENSG00000256630,0,0,0,0,0,0
ENSG00000139370,SLC15A4,672,675,643,529,709,660
ENSG00000279500,ENSG00000279500,7,12,3,3,4,4
ENSG00000274695,ENSG00000274695,2,1,0,1,0,1
ENSG00000151948,GLT1D1,0,0,0,0,0,0
ENSG00000255838,AK3P6,0,0,0,0,0,0
ENSG00000256581,NLRP9P1,0,0,0,0,0,0
ENSG00000151952,TMEM132D,0,0,0,0,0,0
ENSG00000249196,TMEM132D-AS1,0,0,0,0,0,0
ENSG00000277217,ENSG00000277217,0,0,0,0,0,0
ENSG00000256699,TMEM132D-AS2,0,0,0,0,0,0
ENSG00000280051,ENSG00000280051,0,0,0,0,0,0
ENSG00000256085,ENSG00000256085,0,0,0,0,0,0
ENSG00000256137,ENSG00000256137,0,0,0,0,0,0
ENSG00000280196,ENSG00000280196,0,0,0,0,0,0
ENSG00000251536,ENSG00000251536,0,0,0,0,0,0
ENSG00000214039,LINC02418,0,0,0,0,0,0
ENSG00000256298,ENSG00000256298,0,0,0,0,0,0
ENSG00000256906,LINC02419,0,0,0,0,0,0
ENSG00000279193,ENSG00000279193,0,0,0,0,0,0
ENSG00000276122,ENSG00000276122,0,0,0,0,0,0
ENSG00000250208,FZD10-AS1,0,0,0,0,0,0
ENSG00000280405,ENSG00000280405,0,0,0,0,0,0
ENSG00000111432,FZD10,0,0,0,0,0,0
ENSG00000242963,ENSG00000242963,0,0,0,0,0,0
ENSG00000259862,ENSG00000259862,0,0,0,0,0,0
ENSG00000125207,PIWIL1,1,5,2,4,1,5
ENSG00000279343,ENSG00000279343,0,0,0,0,0,0
ENSG00000279478,ENSG00000279478,0,0,0,0,0,0
ENSG00000060709,RIMBP2,0,0,0,0,0,0
ENSG00000256064,ENSG00000256064,0,0,0,0,0,0
ENSG00000279905,ENSG00000279905,0,0,0,0,0,0
