gene_id,gene_name,PT916-MYO,PT886-LEIO,PT967-MYO,PT886-MYO,PT916-LEIO,PT1063-LEIO,PT1063-MYO,PT848-MYO,PT967-LEIO,PT848-LEIO
ENSG00000257740,ENSG00000257740,1,1,2,0,0,1,0,0,0,3
ENSG00000257727,CNPY2,81,79,96,57,102,85,129,125,140,138
ENSG00000135473,PAN2,475,652,643,514,670,546,631,525,586,509
ENSG00000110944,IL23A,0,1,1,0,0,0,0,0,2,0
ENSG00000170581,STAT2,972,1211,1409,944,1071,1138,1465,1585,1655,1408
ENSG00000252206,RNU7-40P,1,3,3,2,3,7,3,1,1,7
ENSG00000175336,APOF,0,0,0,0,1,0,0,0,0,0
ENSG00000274823,APONP,0,0,0,0,0,0,0,0,0,0
ENSG00000259099,ENSG00000259099,0,0,0,0,1,0,0,0,0,2
ENSG00000276272,ENSG00000276272,2,0,0,0,1,0,0,0,1,0
ENSG00000274569,ENSG00000274569,0,1,1,0,0,0,1,0,0,0
ENSG00000111602,TIMELESS,81,98,101,51,198,130,126,167,178,163
ENSG00000135517,MIP,1,1,0,0,2,0,1,0,1,2
ENSG00000176422,SPRYD4,183,105,229,88,176,128,174,160,176,161
ENSG00000135423,GLS2,11,12,9,3,14,11,11,4,6,12
ENSG00000257576,HSPD1P4,9,2,6,4,2,7,2,10,1,9
ENSG00000076067,RBMS2,1721,1051,1997,1541,982,866,2288,1579,806,1151
ENSG00000201579,RNU6-343P,5,7,11,18,4,6,10,7,4,5
ENSG00000076108,BAZ2A,1462,1138,1804,1437,1334,1087,2110,1547,1260,1450
ENSG00000110955,ATP5F1B,1722,1709,2232,1055,1538,1437,2355,1922,2358,1894
ENSG00000207031,SNORD59A,0,1,0,0,1,2,1,2,2,1
ENSG00000110958,PTGES3,1333,1158,2572,266,1115,1332,1909,1549,1887,1389
ENSG00000241217,RN7SL809P,10,15,12,9,4,15,14,6,3,10
ENSG00000196531,NACA,2486,2008,4018,1318,2025,2548,3247,2701,3383,2612
ENSG00000198056,PRIM1,46,53,39,9,77,62,73,47,71,59
ENSG00000025423,HSD17B6,159,562,254,97,288,460,150,152,770,628
ENSG00000258679,ENSG00000258679,1,10,1,0,6,6,0,4,25,15
ENSG00000273536,ENSG00000273536,0,0,0,0,0,0,0,0,0,0
ENSG00000258816,ENSG00000258816,0,1,0,0,0,0,0,0,1,2
ENSG00000212383,ENSG00000212383,0,0,0,0,0,0,0,0,0,0
ENSG00000170426,SDR9C7,2,7,4,3,6,14,12,5,4,3
ENSG00000278400,ENSG00000278400,0,0,0,0,1,0,0,0,1,1
ENSG00000139547,RDH16,5,25,15,17,25,34,24,21,13,19
ENSG00000278399,ENSG00000278399,6,8,5,4,12,10,2,5,10,3
ENSG00000166856,GPR182,1,2,9,4,4,0,3,8,2,4
ENSG00000166860,ZBTB39,170,131,190,131,218,192,244,178,209,237
ENSG00000166863,TAC3,0,2,0,0,7,23,1,23,13,27
ENSG00000166866,MYO1A,6,9,3,7,6,11,2,9,4,22
ENSG00000166881,NEMP1,297,369,396,146,450,475,516,323,353,423
ENSG00000166886,NAB2,260,343,233,206,341,284,584,345,711,474
ENSG00000166888,STAT6,1968,1488,2748,1782,1572,1156,2388,1868,1640,1586
ENSG00000123384,LRP1,13150,13912,16327,12850,7770,8260,18359,22158,16574,16651
ENSG00000259125,LRP1-AS,4,1,5,5,2,0,5,9,6,7
ENSG00000221365,MIR1228,0,1,0,1,0,0,0,0,0,0
ENSG00000182379,NXPH4,2,4,0,2,6,41,2,10,56,30
ENSG00000182199,SHMT2,179,228,325,162,219,263,339,252,428,293
ENSG00000276727,ENSG00000276727,0,0,0,2,0,1,1,2,0,0
ENSG00000185633,NDUFA4L2,60,42,99,59,53,39,122,111,99,42
ENSG00000185482,STAC3,11,21,6,15,17,15,9,19,26,22
ENSG00000258830,ENSG00000258830,0,0,0,0,0,0,0,0,0,0
ENSG00000179912,R3HDM2,547,545,752,396,548,491,760,686,532,561
ENSG00000201198,RNU6-879P,0,0,0,0,0,0,0,0,0,0
ENSG00000258001,R3HDM2-DT,0,0,2,1,0,2,4,0,1,3
ENSG00000175189,INHBC,0,1,0,0,1,0,3,0,0,0
ENSG00000139269,INHBE,1,0,0,1,1,0,1,0,0,0
ENSG00000111087,GLI1,94,60,17,13,83,98,319,40,57,46
ENSG00000123329,ARHGAP9,30,36,28,13,21,22,29,71,75,29
ENSG00000166986,MARS1,631,830,651,580,739,679,716,804,932,801
ENSG00000284152,MIR6758,0,0,0,0,0,0,0,0,0,0
ENSG00000175197,DDIT3,122,66,116,52,57,70,196,70,117,57
ENSG00000208028,MIR616,1,3,2,3,2,0,4,1,0,3
ENSG00000166987,MBD6,595,630,812,607,832,819,1212,790,928,832
ENSG00000175203,DCTN2,957,1057,1170,758,862,854,1287,910,1309,916
ENSG00000155980,KIF5A,44,106,44,25,191,155,78,92,176,156
ENSG00000166908,PIP4K2C,225,184,325,187,204,147,336,233,340,176
ENSG00000178498,DTX3,474,619,683,523,657,625,774,570,749,616
ENSG00000240771,ARHGEF25,1239,1591,1183,1373,1305,1081,1387,1053,941,1149
ENSG00000224713,ENSG00000224713,12,13,6,29,15,13,12,15,10,10
ENSG00000135502,SLC26A10P,156,271,107,210,288,207,137,135,122,226
ENSG00000135454,B4GALNT1,40,240,60,55,179,99,78,58,177,115
ENSG00000242990,RPL13AP23,0,0,0,0,0,0,0,0,0,1
ENSG00000135506,OS9,1561,1423,2174,1283,1145,1337,2576,2119,1928,1386
ENSG00000257342,ENSG00000257342,4,4,5,8,2,4,11,14,6,6
ENSG00000135439,AGAP2,37,156,83,40,209,308,38,115,416,133
ENSG00000255737,AGAP2-AS1,61,104,63,41,70,66,83,100,163,163
ENSG00000135452,TSPAN31,298,278,345,200,265,219,428,293,291,255
ENSG00000135446,CDK4,460,512,820,310,545,527,731,777,1035,758
ENSG00000283621,MIR6759,1,1,2,0,0,0,0,0,1,1
ENSG00000139266,MARCHF9,49,123,70,56,111,107,136,100,147,137
ENSG00000111012,CYP27B1,6,4,3,2,5,4,2,9,11,9
ENSG00000037897,METTL1,48,53,49,31,47,55,67,99,107,125
ENSG00000123427,EEF1AKMT3,108,175,187,96,138,201,280,195,212,179
ENSG00000257921,ENSG00000257921,0,0,1,0,0,0,0,0,1,1
ENSG00000123297,TSFM,90,89,141,43,121,92,134,121,170,135
ENSG00000135407,AVIL,56,90,45,33,50,40,42,50,70,68
ENSG00000270039,ENSG00000270039,4,5,14,0,9,9,10,10,10,9
ENSG00000206749,RNU6-1083P,0,0,0,0,0,0,0,0,0,0
ENSG00000269903,ENSG00000269903,1,4,2,1,1,9,2,1,3,8
ENSG00000175215,CTDSP2,2173,1826,2750,1840,1945,1700,3341,2305,2737,2184
ENSG00000207789,MIR26A2,2,0,1,1,1,1,2,4,1,2
ENSG00000257953,ENSG00000257953,1,0,0,1,1,0,0,0,0,1
ENSG00000245651,ENSG00000245651,2,3,3,4,3,4,11,4,3,3
ENSG00000273805,ENSG00000273805,3,1,5,5,1,1,10,11,0,6
ENSG00000257698,GIHCG,28,34,45,18,37,39,62,50,35,29
ENSG00000166896,ATP23,39,26,16,14,25,22,29,39,15,31
ENSG00000257159,ENSG00000257159,0,0,0,0,0,0,0,0,0,0
ENSG00000222210,RN7SKP65,0,0,0,0,0,1,0,0,1,0
ENSG00000257668,ENSG00000257668,0,0,0,0,0,0,0,0,0,0
ENSG00000257541,LINC02403,0,0,0,0,0,0,0,0,0,0
ENSG00000279134,ENSG00000279134,0,0,0,0,0,0,0,0,0,0
ENSG00000279411,ENSG00000279411,0,0,0,0,0,0,0,1,0,0
ENSG00000241423,RPL21P103,0,0,0,0,0,0,0,0,0,0
ENSG00000258133,ENSG00000258133,0,0,0,0,0,0,0,0,0,0
ENSG00000258231,ENSG00000258231,0,0,0,0,0,0,0,0,0,0
ENSG00000257259,LINC02388,0,1,95,2,10,1,13,5,0,0
ENSG00000139263,LRIG3,538,566,836,247,453,488,688,657,396,300
ENSG00000257443,LRIG3-DT,2,0,1,1,1,0,0,1,0,0
ENSG00000244390,RPS6P22,1,0,0,0,0,0,0,0,0,0
ENSG00000257288,ENSG00000257288,1,0,0,0,1,0,0,0,1,0
ENSG00000258214,ENSG00000258214,0,0,0,0,0,0,0,0,0,0
ENSG00000212599,RNU6-279P,0,0,0,0,0,0,0,0,0,0
ENSG00000251931,RNU6-871P,0,0,0,0,0,0,0,0,0,0
ENSG00000257230,LINC02448,0,0,0,0,0,0,0,0,0,0
ENSG00000202471,RNU4-20P,0,0,0,0,0,0,0,0,0,0
ENSG00000118596,SLC16A7,654,749,598,167,549,437,622,705,591,824
ENSG00000257146,ENSG00000257146,0,0,0,0,0,0,0,0,0,0
ENSG00000237176,ENSG00000237176,0,1,0,0,0,0,0,1,1,1
ENSG00000257294,ENSG00000257294,1,0,0,0,0,0,0,0,0,0
ENSG00000258184,ENSG00000258184,0,0,0,0,0,0,0,0,0,0
ENSG00000252607,Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000251822,ENSG00000251822,0,0,0,0,0,0,0,0,0,0
ENSG00000257865,ENSG00000257865,0,0,0,0,0,0,0,0,0,0
ENSG00000257308,ENSG00000257308,0,1,0,0,0,0,0,0,1,0
ENSG00000258336,DUX4L52,0,0,0,0,0,0,0,0,0,0
ENSG00000198673,TAFA2,32,41,44,19,53,93,78,115,54,56
ENSG00000242922,RPL21P104,0,0,0,0,0,0,0,0,0,0
ENSG00000257528,KRT8P19,0,0,0,0,0,0,0,0,0,0
ENSG00000213363,RPS3P6,1,1,0,1,5,4,4,11,3,6
ENSG00000257880,ENSG00000257880,6,2,3,0,12,6,8,7,3,6
ENSG00000258316,KLF17P1,1,5,5,3,2,3,1,0,3,2
ENSG00000135655,USP15,866,727,1019,245,696,681,948,793,835,735
ENSG00000284360,MIR6125,0,0,0,0,0,0,0,0,0,0
ENSG00000200814,RNU6-595P,0,0,0,0,0,0,0,0,0,0
ENSG00000275881,Metazoa_SRP,0,0,0,0,0,0,0,0,0,0
ENSG00000061987,MON2,1691,1738,2091,678,1403,1439,2054,1893,1571,1747
ENSG00000257568,MON2-AS1,0,1,0,0,0,0,0,0,0,0
ENSG00000202034,RNU6-399P,0,0,0,0,0,0,0,0,0,0
ENSG00000221949,LINC01465,4,5,8,3,4,7,7,6,11,4
ENSG00000257354,MIRLET7IHG,179,101,110,52,159,130,110,172,69,185
ENSG00000199179,MIRLET7I,0,1,0,2,0,1,1,0,1,0
ENSG00000275180,ENSG00000275180,33,26,21,4,19,30,14,32,9,30
ENSG00000111110,PPM1H,66,161,258,54,219,286,281,144,79,82
ENSG00000241941,RPL32P26,0,0,0,0,0,1,0,0,0,0
ENSG00000213352,GAPDHP44,0,0,0,0,0,0,0,2,0,1
ENSG00000200296,RNU1-83P,0,1,0,0,0,0,1,2,0,2
ENSG00000252660,Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000139239,RPL14P1,24,21,56,9,23,37,45,20,52,31
ENSG00000257779,ENSG00000257779,0,0,0,0,0,0,0,0,0,0
ENSG00000250517,LDHAL6CP,0,0,0,0,0,2,0,0,1,1
ENSG00000257235,ENSG00000257235,0,0,0,0,0,0,0,0,0,0
ENSG00000257664,RSL24D1P5,0,0,0,0,0,0,0,0,0,0
ENSG00000166148,AVPR1A,1537,951,3480,403,1724,1424,2025,2047,564,619
ENSG00000279444,ENSG00000279444,8,7,7,2,5,7,10,13,2,1
ENSG00000257332,HNRNPA1P69,0,0,0,0,0,0,0,0,0,0
ENSG00000258117,LINC03056,0,1,0,0,0,0,0,0,0,0
ENSG00000177990,DPY19L2,480,209,610,127,503,315,547,522,197,273
ENSG00000249753,ENSG00000249753,0,0,0,0,0,1,0,1,0,0
ENSG00000257005,ENSG00000257005,0,0,0,0,0,0,0,0,0,0
ENSG00000255583,ENSG00000255583,2,0,2,0,0,0,0,0,0,0
ENSG00000240027,RPS27P24,0,0,0,0,0,0,0,0,0,0
ENSG00000118600,RXYLT1,136,110,164,70,85,99,148,146,155,127
ENSG00000255850,RXYLT1-AS1,0,3,2,1,2,0,2,0,1,0
ENSG00000255642,PABPC1P4,30,72,64,20,73,87,85,21,47,42
ENSG00000196935,SRGAP1,755,800,752,472,835,1026,920,1195,804,955
ENSG00000242087,RPL36AP41,0,0,0,0,0,0,0,0,0,0
ENSG00000256571,ENSG00000256571,16,15,23,3,27,19,12,25,9,20
ENSG00000256399,ENSG00000256399,0,0,0,0,0,0,0,0,0,1
ENSG00000255780,ENSG00000255780,2,7,0,1,3,3,6,3,3,6
ENSG00000255886,ENSG00000255886,0,0,0,1,1,0,1,2,1,1
ENSG00000255817,,0,1,1,0,0,1,0,0,1,0
ENSG00000255629,ENSG00000255629,0,0,0,2,0,0,1,1,0,1
ENSG00000174206,KICS2,90,64,135,53,77,79,103,105,107,100
ENSG00000212298,RNU6-1009P,0,0,0,0,0,0,0,0,0,0
ENSG00000243024,ENSG00000243024,0,3,3,0,1,2,2,5,2,1
ENSG00000251788,RNU5A-7P,0,0,0,0,0,0,0,0,0,0
ENSG00000185306,C12orf56,0,3,0,1,1,0,2,0,0,1
ENSG00000256192,OOEPP2,0,0,0,0,1,0,0,0,0,1
ENSG00000256293,ATP6V1E1P3,0,0,0,0,0,0,0,1,0,0
ENSG00000238440,ENSG00000238440,0,0,0,0,0,0,0,0,0,0
ENSG00000184575,XPOT,854,867,953,233,858,842,944,1026,1106,1057
ENSG00000255566,ENSG00000255566,0,0,0,0,1,0,0,0,0,0
ENSG00000277895,ENSG00000277895,1,1,0,2,1,0,4,5,1,2
ENSG00000183735,TBK1,356,316,490,130,318,257,438,430,318,345
ENSG00000153179,RASSF3,1865,1176,1939,1198,1189,961,1337,811,605,698
ENSG00000256199,ENSG00000256199,0,1,0,0,0,1,0,0,0,0
ENSG00000223294,SNORD83,0,0,0,0,0,0,0,0,0,0
ENSG00000256670,RASSF3-DT,0,0,0,0,0,0,1,0,0,0
ENSG00000266016,MIR548Z,0,0,0,0,0,0,0,0,0,0
ENSG00000207546,MIR548C,1,3,1,1,5,2,1,1,3,0
ENSG00000225195,ENSG00000225195,11,12,13,11,8,9,6,4,7,5
ENSG00000256314,ENSG00000256314,0,0,0,1,0,0,0,0,0,0
ENSG00000280320,ENSG00000280320,3,1,2,2,1,1,1,2,3,0
ENSG00000280181,ENSG00000280181,1,0,0,0,1,0,1,2,0,0
ENSG00000135677,GNS,2039,1748,3643,1483,1698,1647,3485,2790,2387,1819
ENSG00000215159,,1,0,1,1,2,4,3,3,1,3
ENSG00000111490,TBC1D30,71,49,121,38,50,40,104,76,56,57
ENSG00000243020,RPL7P39,0,0,0,0,0,0,0,0,0,0
ENSG00000255693,LINC02389,1,1,2,0,1,0,3,1,0,0
ENSG00000248995,LINC02231,0,0,0,0,0,0,0,0,0,0
ENSG00000221564,RNU6ATAC42P,1,0,0,0,0,0,0,0,0,0
ENSG00000198671,ENSG00000198671,0,0,0,0,0,0,0,0,0,0
ENSG00000156076,WIF1,3,26,2,4,6,16,8,0,83,54
ENSG00000207099,RNU6-166P,0,0,0,0,0,0,0,0,0,0
ENSG00000255700,APOOP3,0,0,0,0,0,0,0,0,0,0
ENSG00000174106,LEMD3,498,527,786,244,450,533,819,564,630,562
ENSG00000276853,ENSG00000276853,17,18,19,4,13,20,21,14,13,20
ENSG00000174099,MSRB3,4609,5574,4008,2854,3478,3178,5363,3650,3776,4163
ENSG00000250280,ENSG00000250280,337,303,272,194,231,164,239,275,129,266
ENSG00000215208,KRT18P60,1,2,2,2,0,1,1,1,2,1
ENSG00000250748,MSRB3-AS1,0,0,0,0,0,0,0,0,0,2
ENSG00000255866,ENSG00000255866,0,0,0,0,0,0,0,0,0,0
ENSG00000256268,LINC02454,0,0,2,0,0,0,1,0,0,1
ENSG00000256915,ENSG00000256915,0,0,0,0,0,0,0,0,0,0
ENSG00000213344,PCNPP3,1,0,0,0,0,0,0,0,1,0
ENSG00000241749,RPSAP52,0,1,1,2,2,5,1,0,0,1
ENSG00000149948,HMGA2,1,12,2,0,17,33,1,3,23,30
ENSG00000277945,ENSG00000277945,0,0,0,0,1,0,0,0,0,1
ENSG00000197301,HMGA2-AS1,4,14,22,2,20,34,17,5,21,19
ENSG00000256083,ENSG00000256083,0,0,0,0,0,0,0,0,1,0
ENSG00000276878,MIR6074,0,0,0,0,0,0,0,0,0,0
ENSG00000256259,LINC02425,0,1,0,0,0,0,0,0,0,0
ENSG00000213343,RPL21P18,0,0,1,0,0,0,0,0,1,0
ENSG00000251857,RNA5SP362,0,0,0,0,0,0,0,0,0,0
ENSG00000139233,LLPH,136,96,202,63,98,115,165,114,132,87
ENSG00000228144,ENSG00000228144,1,0,0,0,0,0,0,0,0,0
ENSG00000239335,LLPH-DT,3,3,0,0,2,5,5,0,0,2
ENSG00000155957,TMBIM4,288,175,282,108,179,178,344,224,186,192
ENSG00000090376,IRAK3,862,273,921,371,260,221,745,525,299,223
ENSG00000225422,RBMS1P1,17,15,21,7,14,10,22,16,23,18
ENSG00000284011,MIR6502,0,0,0,0,0,0,0,0,0,0
ENSG00000256072,ENSG00000256072,0,0,0,0,0,0,1,0,0,0
ENSG00000256777,PDCL3P7,0,0,0,0,0,0,0,0,0,0
ENSG00000222744,RN7SKP166,0,1,1,0,1,0,4,0,2,4
ENSG00000127311,HELB,128,108,192,48,133,111,138,172,155,128
ENSG00000155974,GRIP1,32,43,62,28,76,107,47,69,115,105
ENSG00000256285,OSBPL9P5,0,0,0,0,0,0,0,0,0,0
ENSG00000256420,OSBPL9P4,1,5,5,5,4,2,1,1,3,1
ENSG00000256248,,0,4,5,3,8,2,0,4,8,12
ENSG00000257083,ENSG00000257083,6,1,3,0,2,5,1,5,6,5
ENSG00000279310,ENSG00000279310,2,1,3,2,0,3,3,1,6,3
ENSG00000255976,RAB11AP2,0,0,0,0,0,0,0,0,0,0
ENSG00000237766,GGTA2P,2,0,0,0,0,2,0,1,2,4
ENSG00000111530,CAND1,1534,1633,2118,484,1516,1528,1973,1722,2164,1746
ENSG00000256037,MRPL40P1,0,0,0,0,0,0,0,0,0,0
ENSG00000256355,NTAN1P3,0,0,0,0,0,0,0,0,0,0
ENSG00000256172,LINC02420,0,0,0,0,0,0,0,0,0,0
ENSG00000203585,LINC02408,0,3,0,0,1,0,1,1,4,3
ENSG00000256077,LINC02442,0,0,0,0,0,0,0,0,0,0
ENSG00000127334,DYRK2,690,1833,711,179,824,1011,1177,691,1363,1180
ENSG00000235872,ENSG00000235872,3,0,0,1,0,0,1,0,3,1
ENSG00000255970,LINC02421,0,1,0,0,0,1,0,0,1,0
ENSG00000279505,ENSG00000279505,0,0,0,0,0,1,1,0,0,0
ENSG00000255772,LINC01479,0,1,0,0,0,18,1,0,1,4
ENSG00000256835,ENSG00000256835,0,0,0,0,0,0,0,0,0,0
ENSG00000255733,IFNG-AS1,0,5,3,0,2,14,5,2,2,1
ENSG00000244432,RPL39P28,0,0,0,0,0,0,0,0,0,0
ENSG00000236946,HNRNPA1P70,1,0,0,0,0,2,1,1,0,0
ENSG00000256708,ENSG00000256708,0,1,0,0,0,0,0,0,0,0
ENSG00000111537,IFNG,0,0,1,0,0,0,0,0,2,0
ENSG00000111536,IL26,0,1,0,0,1,0,0,0,0,0
ENSG00000127318,IL22,0,0,0,0,0,0,0,0,0,0
ENSG00000111554,MDM1,207,386,265,144,606,314,274,262,226,299
ENSG00000251301,LINC02384,8,16,1,2,3,5,7,5,2,2
ENSG00000256273,ENSG00000256273,0,0,0,0,0,0,0,0,0,0
ENSG00000273824,ENSG00000273824,0,5,0,3,1,1,0,5,0,4
ENSG00000256075,ENSG00000256075,0,0,0,0,0,1,0,0,0,0
ENSG00000256917,ENSG00000256917,0,0,0,0,0,0,0,0,0,0
ENSG00000240087,RPSAP12,1,0,2,0,2,0,4,1,3,1
ENSG00000274459,Metazoa_SRP,0,0,0,0,0,0,0,0,0,0
ENSG00000127314,RAP1B,843,853,1007,243,695,651,864,795,617,804
ENSG00000234040,RPL10P12,0,0,0,2,0,0,1,2,0,2
ENSG00000206650,SNORA70G,0,1,0,2,0,0,0,0,0,0
ENSG00000234925,ATP5PDP4,0,1,0,1,0,2,3,3,2,0
ENSG00000247363,NUP107-DT,2,3,4,1,2,2,8,3,1,4
ENSG00000241825,RPL7P42,0,1,0,0,0,0,0,0,1,0
ENSG00000111581,NUP107,301,330,460,183,353,346,485,468,409,375
ENSG00000233560,KRT8P39,16,17,24,19,20,26,22,17,10,23
ENSG00000175782,SLC35E3,170,197,233,122,186,176,223,188,194,229
ENSG00000256678,SZRD1P1,0,0,0,0,0,0,0,1,0,0
ENSG00000135679,MDM2,862,1292,1073,353,1506,1403,1165,1031,1648,1858
ENSG00000256325,ENSG00000256325,6,4,11,2,11,12,5,10,10,12
ENSG00000257181,ENSG00000257181,19,8,14,0,1,4,12,3,2,1
ENSG00000256664,ENSG00000256664,0,0,0,0,0,0,0,0,0,0
ENSG00000135678,CPM,295,130,278,168,140,93,182,151,200,146
ENSG00000252770,RNU7-4P,0,0,0,0,0,0,0,0,0,0
ENSG00000257289,ENSG00000257289,0,0,0,1,0,0,0,1,0,0
ENSG00000257336,PRELID2P1,0,0,0,0,0,0,0,0,0,0
ENSG00000258140,ENSG00000258140,0,0,0,0,0,0,0,0,0,0
ENSG00000111605,CPSF6,1187,1165,1559,461,1166,1457,1739,1289,1309,1388
ENSG00000283476,MIR1279,0,0,0,0,0,0,0,0,0,0
ENSG00000257818,C1GALT1P1,9,5,5,1,15,5,9,6,10,15
ENSG00000274979,ENSG00000274979,0,0,0,0,1,1,0,0,0,0
ENSG00000090382,LYZ,111,74,54,26,59,56,112,659,127,65
ENSG00000257764,ENSG00000257764,0,0,0,0,0,0,0,6,0,1
ENSG00000127337,YEATS4,63,57,74,29,65,57,61,78,67,57
ENSG00000266185,RN7SL804P,1,1,1,0,1,3,1,0,0,0
ENSG00000241765,RPS26P45,1,0,0,2,0,0,1,3,0,0
ENSG00000257507,LINC02373,1,1,0,1,4,1,1,2,1,1
ENSG00000166225,FRS2,717,575,1044,246,597,865,981,743,737,605
ENSG00000264405,MIR3913-1,0,0,0,0,0,0,0,0,0,0
ENSG00000283677,MIR3913-2,0,0,0,0,0,0,0,0,0,1
ENSG00000166226,CCT2,724,632,872,307,634,835,883,800,1009,772
ENSG00000198812,LRRC10,0,0,0,0,0,0,0,0,0,0
ENSG00000127325,BEST3,0,1,0,0,0,0,0,0,0,0
ENSG00000279551,ENSG00000279551,0,0,0,0,0,0,0,0,0,0
ENSG00000247131,ENSG00000247131,0,0,0,0,0,0,0,1,0,0
ENSG00000127328,RAB3IP,106,35,95,18,46,54,83,77,46,64
ENSG00000258052,ENSG00000258052,0,0,0,0,0,0,0,0,0,0
ENSG00000166268,MYRFL,7,0,0,0,0,2,0,1,1,0
ENSG00000257815,PRANCR,16,12,12,4,25,9,16,10,13,14
ENSG00000257241,ENSG00000257241,0,0,0,1,0,0,0,2,0,0
ENSG00000257139,LINC02821,0,0,0,0,0,0,0,0,0,0
ENSG00000257613,,11,12,13,2,4,4,8,5,1,8
ENSG00000111596,CNOT2,882,947,1207,424,870,941,1347,1160,920,971
ENSG00000279530,ENSG00000279530,0,0,0,1,0,0,1,4,0,2
ENSG00000135643,KCNMB4,93,116,50,40,29,48,80,50,62,32
ENSG00000222405,RNU4-65P,0,0,0,0,0,0,0,0,0,0
ENSG00000258168,ENSG00000258168,7,2,4,5,3,3,11,19,13,3
ENSG00000127329,PTPRB,3771,1631,3843,2030,1946,1737,4200,4046,1101,1326
ENSG00000277247,ENSG00000277247,0,0,2,1,0,1,6,7,0,2
ENSG00000153233,PTPRR,103,326,168,48,768,575,65,14,85,5
ENSG00000257302,FAHD2P1,0,3,0,0,0,0,1,0,0,0
ENSG00000207387,Y_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000257265,ENSG00000257265,0,0,0,0,0,0,0,0,0,0
ENSG00000257454,,0,0,0,0,0,0,0,0,0,0
ENSG00000258053,ENSG00000258053,0,0,0,0,0,0,0,0,0,0
ENSG00000127324,TSPAN8,17,4,24,4,33,12,11,7,0,6
ENSG00000139292,LGR5,3,6,2,11,7,10,4,1,2,6
ENSG00000277223,ENSG00000277223,0,0,0,0,0,0,0,0,0,0
ENSG00000257761,ENSG00000257761,0,0,0,0,0,0,0,0,0,0
ENSG00000133858,ZFC3H1,1230,1131,1682,466,1084,1101,1616,1383,932,1054
ENSG00000212461,ENSG00000212461,0,0,0,0,0,0,0,0,0,1
ENSG00000173451,THAP2,66,60,83,19,64,85,105,81,60,59
ENSG00000258064,ENSG00000258064,0,0,0,0,0,0,0,0,0,0
ENSG00000139291,TMEM19,206,201,213,65,162,141,303,264,205,218
ENSG00000257515,ENSG00000257515,0,0,0,0,0,0,0,0,0,0
ENSG00000080371,RAB21,1062,679,1844,343,536,549,1212,785,637,667
ENSG00000257410,ENSG00000257410,0,0,0,0,0,0,0,0,0,0
ENSG00000257991,ENSG00000257991,2,0,0,0,0,0,0,0,0,0
ENSG00000121749,TBC1D15,623,437,1052,184,478,608,906,625,537,520
ENSG00000257802,MRS2P2,0,0,0,0,0,0,0,0,0,0
ENSG00000139287,TPH2,1,0,0,0,1,1,0,0,0,0
ENSG00000258115,ENSG00000258115,0,0,0,0,0,0,0,0,0,0
ENSG00000072657,TRHDE,69,121,66,16,89,117,100,53,255,173
ENSG00000236333,TRHDE-AS1,36,44,15,7,52,44,28,19,81,94
ENSG00000257287,H3P35,0,0,0,0,0,0,0,0,0,0
ENSG00000257723,CHCHD3P2,0,0,1,0,1,2,3,3,2,2
ENSG00000258235,ENSG00000258235,0,0,0,0,0,0,0,0,0,1
ENSG00000258294,ENSG00000258294,0,0,0,0,0,0,0,0,0,0
ENSG00000258123,LINC02444,0,0,0,0,1,1,0,0,4,2
ENSG00000257682,ENSG00000257682,0,0,0,0,0,0,0,0,0,0
ENSG00000243164,RPL31P48,0,0,0,0,0,0,0,0,0,0
ENSG00000252415,RNU6-1012P,0,0,0,0,0,0,0,0,0,0
ENSG00000257750,LINC02445,0,0,0,0,0,0,0,0,0,0
ENSG00000201809,U8,0,0,0,0,0,0,0,0,0,0
ENSG00000257587,ENSG00000257587,0,0,0,0,0,0,0,0,0,0
ENSG00000258332,LINC02394,0,0,0,0,0,0,0,0,0,0
ENSG00000251138,LINC02882,0,0,0,0,0,2,0,0,0,0
ENSG00000258320,ENSG00000258320,0,0,0,0,0,0,0,0,0,0
ENSG00000257183,,0,0,0,0,0,0,0,0,0,0
ENSG00000257113,ENSG00000257113,0,0,0,0,0,0,0,0,0,0
ENSG00000257364,VENTXP3,0,0,0,0,0,0,0,0,0,0
ENSG00000253719,ATXN7L3B,818,663,1184,592,664,837,1411,1047,1001,850
ENSG00000257386,ENSG00000257386,2,1,4,5,0,3,5,1,2,1
ENSG00000257323,ENSG00000257323,0,0,0,0,0,0,0,0,0,0
ENSG00000188646,ENSG00000188646,0,0,0,0,0,0,0,0,0,0
ENSG00000257998,ENSG00000257998,0,0,0,0,0,0,0,0,0,0
ENSG00000257434,ENSG00000257434,0,0,0,0,0,0,0,0,0,0
ENSG00000166006,KCNC2,0,1,0,0,1,0,0,1,0,1
ENSG00000254451,CAPS2-AS1,0,0,0,0,0,0,0,0,0,0
ENSG00000258112,CCNG2P1,0,0,0,0,0,0,0,0,0,0
ENSG00000180881,CAPS2,111,130,152,61,168,156,135,123,111,167
ENSG00000257823,ENSG00000257823,0,0,0,0,0,0,0,0,0,0
ENSG00000273987,ENSG00000273987,9,11,8,4,8,8,15,5,11,15
ENSG00000173401,GLIPR1L1,0,0,1,1,0,0,0,1,1,0
ENSG00000180481,GLIPR1L2,11,8,24,4,8,26,29,7,24,13
